x0,y0,x1,y1,fill,stage,identifier
38,7,38,7,Expected mortality,Stage3,398
39,7,39,7,Expected mortality,Stage3,399
40,7,40,7,Expected mortality,Stage3,400
41,7,41,7,Expected mortality,Stage3,401
42,7,42,7,Expected mortality,Stage3,402
43,7,43,7,Expected mortality,Stage3,403
44,7,44,7,Expected mortality,Stage3,404
45,7,45,7,Expected mortality,Stage3,405
46,7,46,7,Expected mortality,Stage3,406
47,7,47,7,Expected mortality,Stage3,407
48,7,48,7,Expected mortality,Stage3,408
49,7,49,7,Expected mortality,Stage3,409
50,7,50,7,Expected mortality,Stage3,410
51,7,51,7,Expected mortality,Stage3,411
52,7,52,7,Expected mortality,Stage3,412
53,7,53,7,Expected mortality,Stage3,413
54,7,54,7,Expected mortality,Stage3,414
55,7,55,7,Expected mortality,Stage3,415
56,7,56,7,Expected mortality,Stage3,416
57,7,57,7,Expected mortality,Stage3,417
58,7,58,7,Expected mortality,Stage3,418
59,7,59,7,Expected mortality,Stage3,419
60,7,60,7,Expected mortality,Stage3,420
1,8,1,8,Expected mortality,Stage3,421
2,8,2,8,Expected mortality,Stage3,422
3,8,3,8,Expected mortality,Stage3,423
4,8,4,8,Expected mortality,Stage3,424
5,8,5,8,Expected mortality,Stage3,425
6,8,6,8,Expected mortality,Stage3,426
7,8,7,8,Expected mortality,Stage3,427
8,8,8,8,Expected mortality,Stage3,428
9,8,9,8,Expected mortality,Stage3,429
10,8,10,8,Expected mortality,Stage3,430
11,8,11,8,Expected mortality,Stage3,431
12,8,12,8,Expected mortality,Stage3,432
13,8,13,8,Expected mortality,Stage3,433
14,8,14,8,Expected mortality,Stage3,434
15,8,15,8,Expected mortality,Stage3,435
16,8,16,8,Expected mortality,Stage3,436
17,8,17,8,Expected mortality,Stage3,437
18,8,18,8,Expected mortality,Stage3,438
19,8,19,8,Expected mortality,Stage3,439
20,8,20,8,Expected mortality,Stage3,440
21,8,21,8,Expected mortality,Stage3,441
22,8,22,8,Expected mortality,Stage3,442
23,8,23,8,Expected mortality,Stage3,443
24,8,24,8,Expected mortality,Stage3,444
25,8,25,8,Expected mortality,Stage3,445
26,8,26,8,Expected mortality,Stage3,446
27,8,27,8,Expected mortality,Stage3,447
28,8,28,8,Expected mortality,Stage3,448
29,8,29,8,Expected mortality,Stage3,449
30,8,30,8,Expected mortality,Stage3,450
31,8,31,8,Expected mortality,Stage3,451
32,8,32,8,Expected mortality,Stage3,452
33,8,33,8,Expected mortality,Stage3,453
34,8,34,8,Expected mortality,Stage3,454
35,8,35,8,Expected mortality,Stage3,455
36,8,36,8,Expected mortality,Stage3,456
37,8,37,8,Expected mortality,Stage3,457
38,8,38,8,Expected mortality,Stage3,458
39,8,39,8,Expected mortality,Stage3,459
40,8,40,8,Expected mortality,Stage3,460
41,8,41,8,Expected mortality,Stage3,461
42,8,42,8,Expected mortality,Stage3,462
43,8,43,8,Expected mortality,Stage3,463
44,8,44,8,Expected mortality,Stage3,464
45,8,45,8,Expected mortality,Stage3,465
46,8,46,8,Expected mortality,Stage3,466
47,8,47,8,Expected mortality,Stage3,467
48,8,48,8,Expected mortality,Stage3,468
49,8,49,8,Expected mortality,Stage3,469
50,8,50,8,Expected mortality,Stage3,470
51,8,51,8,Expected mortality,Stage3,471
52,8,52,8,Expected mortality,Stage3,472
53,8,53,8,Expected mortality,Stage3,473
54,8,54,8,Expected mortality,Stage3,474
55,8,55,8,Expected mortality,Stage3,475
56,8,56,8,Expected mortality,Stage3,476
57,8,57,8,Expected mortality,Stage3,477
58,8,58,8,Expected mortality,Stage3,478
59,8,59,8,Expected mortality,Stage3,479
60,8,60,8,Expected mortality,Stage3,480
1,9,1,9,Expected mortality,Stage3,481
2,9,2,9,Expected mortality,Stage3,482
3,9,3,9,Expected mortality,Stage3,483
4,9,4,9,Expected mortality,Stage3,484
5,9,5,9,Expected mortality,Stage3,485
6,9,6,9,Expected mortality,Stage3,486
7,9,7,9,Expected mortality,Stage3,487
8,9,8,9,Expected mortality,Stage3,488
9,9,9,9,Expected mortality,Stage3,489
10,9,10,9,Expected mortality,Stage3,490
11,9,11,9,Expected mortality,Stage3,491
12,9,12,9,Expected mortality,Stage3,492
13,9,13,9,Expected mortality,Stage3,493
14,9,14,9,Expected mortality,Stage3,494
15,9,15,9,Expected mortality,Stage3,495
16,9,16,9,Expected mortality,Stage3,496
17,9,17,9,Expected mortality,Stage3,497
18,9,18,9,Expected mortality,Stage3,498
19,9,19,9,Expected mortality,Stage3,499
20,9,20,9,Expected mortality,Stage3,500
21,9,21,9,Expected mortality,Stage3,501
22,9,22,9,Expected mortality,Stage3,502
23,9,23,9,Expected mortality,Stage3,503
24,9,24,9,Expected mortality,Stage3,504
25,9,25,9,Expected mortality,Stage3,505
26,9,26,9,Expected mortality,Stage3,506
27,9,27,9,Expected mortality,Stage3,507
28,9,28,9,Expected mortality,Stage3,508
29,9,29,9,Expected mortality,Stage3,509
30,9,30,9,Expected mortality,Stage3,510
31,9,31,9,Expected mortality,Stage3,511
32,9,32,9,Expected mortality,Stage3,512
33,9,33,9,Expected mortality,Stage3,513
34,9,34,9,Expected mortality,Stage3,514
35,9,35,9,Expected mortality,Stage3,515
36,9,36,9,Expected mortality,Stage3,516
37,9,37,9,Expected mortality,Stage3,517
38,9,38,9,Expected mortality,Stage3,518
39,9,39,9,Expected mortality,Stage3,519
40,9,40,9,Expected mortality,Stage3,520
41,9,41,9,Expected mortality,Stage3,521
42,9,42,9,Expected mortality,Stage3,522
43,9,43,9,Expected mortality,Stage3,523
44,9,44,9,Expected mortality,Stage3,524
45,9,45,9,Expected mortality,Stage3,525
46,9,46,9,Expected mortality,Stage3,526
47,9,47,9,Expected mortality,Stage3,527
48,9,48,9,Expected mortality,Stage3,528
49,9,49,9,Expected mortality,Stage3,529
50,9,50,9,Expected mortality,Stage3,530
51,9,51,9,Expected mortality,Stage3,531
52,9,52,9,Expected mortality,Stage3,532
53,9,53,9,Expected mortality,Stage3,533
54,9,54,9,Expected mortality,Stage3,534
55,9,55,9,Expected mortality,Stage3,535
56,9,56,9,Expected mortality,Stage3,536
57,9,57,9,Expected mortality,Stage3,537
58,9,58,9,Expected mortality,Stage3,538
59,9,59,9,Expected mortality,Stage3,539
60,9,60,9,Expected mortality,Stage3,540
1,10,1,10,Expected mortality,Stage3,541
2,10,2,10,Expected mortality,Stage3,542
3,10,3,10,Expected mortality,Stage3,543
4,10,4,10,Expected mortality,Stage3,544
5,10,5,10,Expected mortality,Stage3,545
6,10,6,10,Expected mortality,Stage3,546
7,10,7,10,Expected mortality,Stage3,547
8,10,8,10,Expected mortality,Stage3,548
9,10,9,10,Expected mortality,Stage3,549
10,10,10,10,Expected mortality,Stage3,550
11,10,11,10,Expected mortality,Stage3,551
12,10,12,10,Expected mortality,Stage3,552
13,10,13,10,Expected mortality,Stage3,553
14,10,14,10,Expected mortality,Stage3,554
15,10,15,10,Expected mortality,Stage3,555
16,10,16,10,Expected mortality,Stage3,556
17,10,17,10,Expected mortality,Stage3,557
18,10,18,10,Expected mortality,Stage3,558
19,10,19,10,Expected mortality,Stage3,559
20,10,20,10,Expected mortality,Stage3,560
21,10,21,10,Expected mortality,Stage3,561
22,10,22,10,Expected mortality,Stage3,562
23,10,23,10,Expected mortality,Stage3,563
24,10,24,10,Expected mortality,Stage3,564
25,10,25,10,Expected mortality,Stage3,565
26,10,26,10,Expected mortality,Stage3,566
27,10,27,10,Expected mortality,Stage3,567
28,10,28,10,Expected mortality,Stage3,568
29,10,29,10,Expected mortality,Stage3,569
30,10,30,10,Expected mortality,Stage3,570
31,10,31,10,Expected mortality,Stage3,571
32,10,32,10,Expected mortality,Stage3,572
33,10,33,10,Expected mortality,Stage3,573
34,10,34,10,Expected mortality,Stage3,574
35,10,35,10,Expected mortality,Stage3,575
36,10,36,10,Expected mortality,Stage3,576
37,10,37,10,Expected mortality,Stage3,577
38,10,38,10,Expected mortality,Stage3,578
39,10,39,10,Expected mortality,Stage3,579
40,10,40,10,Expected mortality,Stage3,580
41,10,41,10,Expected mortality,Stage3,581
42,10,42,10,Expected mortality,Stage3,582
43,10,43,10,Expected mortality,Stage3,583
44,10,44,10,Expected mortality,Stage3,584
45,10,45,10,Expected mortality,Stage3,585
46,10,46,10,Expected mortality,Stage3,586
47,10,47,10,Expected mortality,Stage3,587
48,10,48,10,Expected mortality,Stage3,588
49,10,49,10,Expected mortality,Stage3,589
50,10,50,10,Expected mortality,Stage3,590
51,10,51,10,Expected mortality,Stage3,591
52,10,52,10,Expected mortality,Stage3,592
53,10,53,10,Expected mortality,Stage3,593
54,10,54,10,Expected mortality,Stage3,594
55,10,55,10,Expected mortality,Stage3,595
56,10,56,10,Expected mortality,Stage3,596
57,10,57,10,Expected mortality,Stage3,597
58,10,58,10,Expected mortality,Stage3,598
59,10,59,10,Expected mortality,Stage3,599
60,10,60,10,Expected mortality,Stage3,600
1,11,1,11,NA,Stage3,NA
2,11,2,11,NA,Stage3,NA
3,11,3,11,NA,Stage3,NA
4,11,4,11,NA,Stage3,NA
5,11,5,11,NA,Stage3,NA
6,11,6,11,NA,Stage3,NA
7,11,7,11,NA,Stage3,NA
8,11,8,11,NA,Stage3,NA
9,11,9,11,NA,Stage3,NA
10,11,10,11,NA,Stage3,NA
11,11,11,11,NA,Stage3,NA
12,11,12,11,NA,Stage3,NA
13,11,13,11,NA,Stage3,NA
14,11,14,11,NA,Stage3,NA
15,11,15,11,NA,Stage3,NA
16,11,16,11,NA,Stage3,NA
17,11,17,11,NA,Stage3,NA
18,11,18,11,NA,Stage3,NA
19,11,19,11,NA,Stage3,NA
20,11,20,11,NA,Stage3,NA
21,11,21,11,NA,Stage3,NA
22,11,22,11,NA,Stage3,NA
23,11,23,11,NA,Stage3,NA
24,11,24,11,NA,Stage3,NA
25,11,25,11,NA,Stage3,NA
26,11,26,11,NA,Stage3,NA
27,11,27,11,NA,Stage3,NA
28,11,28,11,NA,Stage3,NA
29,11,29,11,NA,Stage3,NA
30,11,30,11,NA,Stage3,NA
31,11,31,11,NA,Stage3,NA
32,11,32,11,NA,Stage3,NA
33,11,33,11,NA,Stage3,NA
34,11,34,11,NA,Stage3,NA
35,11,35,11,NA,Stage3,NA
36,11,36,11,NA,Stage3,NA
37,11,37,11,NA,Stage3,NA
38,11,38,11,NA,Stage3,NA
39,11,39,11,NA,Stage3,NA
40,11,40,11,NA,Stage3,NA
41,11,41,11,NA,Stage3,NA
42,11,42,11,NA,Stage3,NA
43,11,43,11,NA,Stage3,NA
44,11,44,11,NA,Stage3,NA
45,11,45,11,NA,Stage3,NA
46,11,46,11,NA,Stage3,NA
47,11,47,11,NA,Stage3,NA
48,11,48,11,NA,Stage3,NA
49,11,49,11,NA,Stage3,NA
50,11,50,11,NA,Stage3,NA
51,11,51,11,NA,Stage3,NA
52,11,52,11,NA,Stage3,NA
53,11,53,11,NA,Stage3,NA
54,11,54,11,NA,Stage3,NA
55,11,55,11,NA,Stage3,NA
56,11,56,11,NA,Stage3,NA
57,11,57,11,NA,Stage3,NA
58,11,58,11,NA,Stage3,NA
59,11,59,11,NA,Stage3,NA
60,11,60,11,NA,Stage3,NA
1,12,1,12,NA,Stage3,NA
2,12,2,12,NA,Stage3,NA
3,12,3,12,NA,Stage3,NA
4,12,4,12,NA,Stage3,NA
5,12,5,12,NA,Stage3,NA
6,12,6,12,NA,Stage3,NA
7,12,7,12,NA,Stage3,NA
8,12,8,12,NA,Stage3,NA
9,12,9,12,NA,Stage3,NA
10,12,10,12,NA,Stage3,NA
11,12,11,12,NA,Stage3,NA
12,12,12,12,NA,Stage3,NA
13,12,13,12,NA,Stage3,NA
14,12,14,12,NA,Stage3,NA
15,12,15,12,NA,Stage3,NA
16,12,16,12,NA,Stage3,NA
17,12,17,12,NA,Stage3,NA
18,12,18,12,NA,Stage3,NA
19,12,19,12,NA,Stage3,NA
20,12,20,12,NA,Stage3,NA
21,12,21,12,NA,Stage3,NA
22,12,22,12,NA,Stage3,NA
23,12,23,12,NA,Stage3,NA
24,12,24,12,NA,Stage3,NA
25,12,25,12,NA,Stage3,NA
26,12,26,12,NA,Stage3,NA
27,12,27,12,NA,Stage3,NA
28,12,28,12,NA,Stage3,NA
29,12,29,12,NA,Stage3,NA
30,12,30,12,NA,Stage3,NA
31,12,31,12,NA,Stage3,NA
32,12,32,12,NA,Stage3,NA
33,12,33,12,NA,Stage3,NA
34,12,34,12,NA,Stage3,NA
35,12,35,12,NA,Stage3,NA
36,12,36,12,NA,Stage3,NA
37,12,37,12,NA,Stage3,NA
38,12,38,12,NA,Stage3,NA
39,12,39,12,NA,Stage3,NA
40,12,40,12,NA,Stage3,NA
41,12,41,12,NA,Stage3,NA
42,12,42,12,NA,Stage3,NA
43,12,43,12,NA,Stage3,NA
44,12,44,12,NA,Stage3,NA
45,12,45,12,NA,Stage3,NA
46,12,46,12,NA,Stage3,NA
47,12,47,12,NA,Stage3,NA
48,12,48,12,NA,Stage3,NA
49,12,49,12,NA,Stage3,NA
50,12,50,12,NA,Stage3,NA
51,12,51,12,NA,Stage3,NA
52,12,52,12,NA,Stage3,NA
53,12,53,12,NA,Stage3,NA
54,12,54,12,NA,Stage3,NA
55,12,55,12,NA,Stage3,NA
56,12,56,12,NA,Stage3,NA
57,12,57,12,NA,Stage3,NA
58,12,58,12,NA,Stage3,NA
59,12,59,12,NA,Stage3,NA
60,12,60,12,NA,Stage3,NA
1,13,1,13,NA,Stage3,NA
2,13,2,13,NA,Stage3,NA
3,13,3,13,NA,Stage3,NA
4,13,4,13,NA,Stage3,NA
5,13,5,13,NA,Stage3,NA
6,13,6,13,NA,Stage3,NA
7,13,7,13,NA,Stage3,NA
8,13,8,13,NA,Stage3,NA
9,13,9,13,NA,Stage3,NA
10,13,10,13,NA,Stage3,NA
11,13,11,13,NA,Stage3,NA
12,13,12,13,NA,Stage3,NA
13,13,13,13,NA,Stage3,NA
14,13,14,13,NA,Stage3,NA
15,13,15,13,NA,Stage3,NA
16,13,16,13,NA,Stage3,NA
17,13,17,13,NA,Stage3,NA
18,13,18,13,NA,Stage3,NA
19,13,19,13,NA,Stage3,NA
20,13,20,13,NA,Stage3,NA
21,13,21,13,NA,Stage3,NA
22,13,22,13,NA,Stage3,NA
23,13,23,13,NA,Stage3,NA
24,13,24,13,NA,Stage3,NA
25,13,25,13,NA,Stage3,NA
26,13,26,13,NA,Stage3,NA
27,13,27,13,NA,Stage3,NA
28,13,28,13,NA,Stage3,NA
29,13,29,13,NA,Stage3,NA
30,13,30,13,NA,Stage3,NA
31,13,31,13,NA,Stage3,NA
32,13,32,13,NA,Stage3,NA
33,13,33,13,NA,Stage3,NA
34,13,34,13,NA,Stage3,NA
35,13,35,13,NA,Stage3,NA
36,13,36,13,NA,Stage3,NA
37,13,37,13,NA,Stage3,NA
38,13,38,13,NA,Stage3,NA
39,13,39,13,NA,Stage3,NA
40,13,40,13,NA,Stage3,NA
41,13,41,13,NA,Stage3,NA
42,13,42,13,NA,Stage3,NA
43,13,43,13,NA,Stage3,NA
44,13,44,13,NA,Stage3,NA
45,13,45,13,NA,Stage3,NA
46,13,46,13,NA,Stage3,NA
47,13,47,13,NA,Stage3,NA
48,13,48,13,NA,Stage3,NA
49,13,49,13,NA,Stage3,NA
50,13,50,13,NA,Stage3,NA
51,13,51,13,NA,Stage3,NA
52,13,52,13,NA,Stage3,NA
53,13,53,13,NA,Stage3,NA
54,13,54,13,NA,Stage3,NA
55,13,55,13,NA,Stage3,NA
56,13,56,13,NA,Stage3,NA
57,13,57,13,NA,Stage3,NA
58,13,58,13,NA,Stage3,NA
59,13,59,13,NA,Stage3,NA
60,13,60,13,NA,Stage3,NA
1,14,1,14,NA,Stage3,NA
2,14,2,14,NA,Stage3,NA
3,14,3,14,NA,Stage3,NA
4,14,4,14,NA,Stage3,NA
5,14,5,14,NA,Stage3,NA
6,14,6,14,NA,Stage3,NA
7,14,7,14,NA,Stage3,NA
8,14,8,14,NA,Stage3,NA
9,14,9,14,NA,Stage3,NA
10,14,10,14,NA,Stage3,NA
11,14,11,14,NA,Stage3,NA
12,14,12,14,NA,Stage3,NA
13,14,13,14,NA,Stage3,NA
14,14,14,14,NA,Stage3,NA
15,14,15,14,NA,Stage3,NA
16,14,16,14,NA,Stage3,NA
17,14,17,14,NA,Stage3,NA
18,14,18,14,NA,Stage3,NA
19,14,19,14,NA,Stage3,NA
20,14,20,14,NA,Stage3,NA
21,14,21,14,NA,Stage3,NA
22,14,22,14,NA,Stage3,NA
23,14,23,14,NA,Stage3,NA
24,14,24,14,NA,Stage3,NA
25,14,25,14,NA,Stage3,NA
26,14,26,14,NA,Stage3,NA
27,14,27,14,NA,Stage3,NA
28,14,28,14,NA,Stage3,NA
29,14,29,14,NA,Stage3,NA
30,14,30,14,NA,Stage3,NA
31,14,31,14,NA,Stage3,NA
32,14,32,14,NA,Stage3,NA
33,14,33,14,NA,Stage3,NA
34,14,34,14,NA,Stage3,NA
35,14,35,14,NA,Stage3,NA
36,14,36,14,NA,Stage3,NA
37,14,37,14,NA,Stage3,NA
38,14,38,14,NA,Stage3,NA
39,14,39,14,NA,Stage3,NA
40,14,40,14,NA,Stage3,NA
41,14,41,14,NA,Stage3,NA
42,14,42,14,NA,Stage3,NA
43,14,43,14,NA,Stage3,NA
44,14,44,14,NA,Stage3,NA
45,14,45,14,NA,Stage3,NA
46,14,46,14,NA,Stage3,NA
47,14,47,14,NA,Stage3,NA
48,14,48,14,NA,Stage3,NA
49,14,49,14,NA,Stage3,NA
50,14,50,14,NA,Stage3,NA
51,14,51,14,NA,Stage3,NA
52,14,52,14,NA,Stage3,NA
53,14,53,14,NA,Stage3,NA
54,14,54,14,NA,Stage3,NA
55,14,55,14,NA,Stage3,NA
56,14,56,14,NA,Stage3,NA
57,14,57,14,NA,Stage3,NA
58,14,58,14,NA,Stage3,NA
59,14,59,14,NA,Stage3,NA
60,14,60,14,NA,Stage3,NA
1,15,1,15,NA,Stage3,NA
2,15,2,15,NA,Stage3,NA
3,15,3,15,NA,Stage3,NA
4,15,4,15,NA,Stage3,NA
5,15,5,15,NA,Stage3,NA
6,15,6,15,NA,Stage3,NA
7,15,7,15,NA,Stage3,NA
8,15,8,15,NA,Stage3,NA
9,15,9,15,NA,Stage3,NA
10,15,10,15,NA,Stage3,NA
11,15,11,15,NA,Stage3,NA
12,15,12,15,NA,Stage3,NA
13,15,13,15,NA,Stage3,NA
14,15,14,15,NA,Stage3,NA
15,15,15,15,NA,Stage3,NA
16,15,16,15,NA,Stage3,NA
17,15,17,15,NA,Stage3,NA
18,15,18,15,NA,Stage3,NA
19,15,19,15,NA,Stage3,NA
20,15,20,15,NA,Stage3,NA
21,15,21,15,NA,Stage3,NA
22,15,22,15,NA,Stage3,NA
23,15,23,15,NA,Stage3,NA
24,15,24,15,NA,Stage3,NA
25,15,25,15,NA,Stage3,NA
26,15,26,15,NA,Stage3,NA
27,15,27,15,NA,Stage3,NA
28,15,28,15,NA,Stage3,NA
29,15,29,15,NA,Stage3,NA
30,15,30,15,NA,Stage3,NA
31,15,31,15,NA,Stage3,NA
32,15,32,15,NA,Stage3,NA
33,15,33,15,NA,Stage3,NA
34,15,34,15,NA,Stage3,NA
35,15,35,15,NA,Stage3,NA
36,15,36,15,NA,Stage3,NA
37,15,37,15,NA,Stage3,NA
38,15,38,15,NA,Stage3,NA
39,15,39,15,NA,Stage3,NA
40,15,40,15,NA,Stage3,NA
41,15,41,15,NA,Stage3,NA
42,15,42,15,NA,Stage3,NA
43,15,43,15,NA,Stage3,NA
44,15,44,15,NA,Stage3,NA
45,15,45,15,NA,Stage3,NA
46,15,46,15,NA,Stage3,NA
47,15,47,15,NA,Stage3,NA
48,15,48,15,NA,Stage3,NA
49,15,49,15,NA,Stage3,NA
50,15,50,15,NA,Stage3,NA
51,15,51,15,NA,Stage3,NA
52,15,52,15,NA,Stage3,NA
53,15,53,15,NA,Stage3,NA
54,15,54,15,NA,Stage3,NA
55,15,55,15,NA,Stage3,NA
56,15,56,15,NA,Stage3,NA
57,15,57,15,NA,Stage3,NA
58,15,58,15,NA,Stage3,NA
59,15,59,15,NA,Stage3,NA
60,15,60,15,NA,Stage3,NA
1,16,1,16,NA,Stage3,NA
2,16,2,16,NA,Stage3,NA
3,16,3,16,NA,Stage3,NA
4,16,4,16,NA,Stage3,NA
5,16,5,16,NA,Stage3,NA
6,16,6,16,NA,Stage3,NA
7,16,7,16,NA,Stage3,NA
8,16,8,16,NA,Stage3,NA
9,16,9,16,NA,Stage3,NA
10,16,10,16,NA,Stage3,NA
11,16,11,16,NA,Stage3,NA
12,16,12,16,NA,Stage3,NA
13,16,13,16,NA,Stage3,NA
14,16,14,16,NA,Stage3,NA
15,16,15,16,NA,Stage3,NA
16,16,16,16,NA,Stage3,NA
17,16,17,16,NA,Stage3,NA
18,16,18,16,NA,Stage3,NA
19,16,19,16,NA,Stage3,NA
20,16,20,16,NA,Stage3,NA
21,16,21,16,NA,Stage3,NA
22,16,22,16,NA,Stage3,NA
23,16,23,16,NA,Stage3,NA
24,16,24,16,NA,Stage3,NA
25,16,25,16,NA,Stage3,NA
26,16,26,16,NA,Stage3,NA
27,16,27,16,NA,Stage3,NA
28,16,28,16,NA,Stage3,NA
29,16,29,16,NA,Stage3,NA
30,16,30,16,NA,Stage3,NA
31,16,31,16,NA,Stage3,NA
32,16,32,16,NA,Stage3,NA
33,16,33,16,NA,Stage3,NA
34,16,34,16,NA,Stage3,NA
35,16,35,16,NA,Stage3,NA
36,16,36,16,NA,Stage3,NA
37,16,37,16,NA,Stage3,NA
38,16,38,16,NA,Stage3,NA
39,16,39,16,NA,Stage3,NA
40,16,40,16,NA,Stage3,NA
41,16,41,16,NA,Stage3,NA
42,16,42,16,NA,Stage3,NA
43,16,43,16,NA,Stage3,NA
44,16,44,16,NA,Stage3,NA
45,16,45,16,NA,Stage3,NA
46,16,46,16,NA,Stage3,NA
47,16,47,16,NA,Stage3,NA
48,16,48,16,NA,Stage3,NA
49,16,49,16,NA,Stage3,NA
50,16,50,16,NA,Stage3,NA
51,16,51,16,NA,Stage3,NA
52,16,52,16,NA,Stage3,NA
53,16,53,16,NA,Stage3,NA
54,16,54,16,NA,Stage3,NA
55,16,55,16,NA,Stage3,NA
56,16,56,16,NA,Stage3,NA
57,16,57,16,NA,Stage3,NA
58,16,58,16,NA,Stage3,NA
59,16,59,16,NA,Stage3,NA
60,16,60,16,NA,Stage3,NA
1,17,1,17,NA,Stage3,NA
2,17,2,17,NA,Stage3,NA
3,17,3,17,NA,Stage3,NA
4,17,4,17,NA,Stage3,NA
5,17,5,17,NA,Stage3,NA
6,17,6,17,NA,Stage3,NA
7,17,7,17,NA,Stage3,NA
8,17,8,17,NA,Stage3,NA
9,17,9,17,NA,Stage3,NA
10,17,10,17,NA,Stage3,NA
11,17,11,17,NA,Stage3,NA
12,17,12,17,NA,Stage3,NA
13,17,13,17,NA,Stage3,NA
14,17,14,17,NA,Stage3,NA
15,17,15,17,NA,Stage3,NA
16,17,16,17,NA,Stage3,NA
17,17,17,17,NA,Stage3,NA
18,17,18,17,NA,Stage3,NA
19,17,19,17,NA,Stage3,NA
20,17,20,17,NA,Stage3,NA
21,17,21,17,NA,Stage3,NA
22,17,22,17,NA,Stage3,NA
23,17,23,17,NA,Stage3,NA
24,17,24,17,NA,Stage3,NA
25,17,25,17,NA,Stage3,NA
26,17,26,17,NA,Stage3,NA
27,17,27,17,NA,Stage3,NA
28,17,28,17,NA,Stage3,NA
29,17,29,17,NA,Stage3,NA
30,17,30,17,NA,Stage3,NA
31,17,31,17,NA,Stage3,NA
32,17,32,17,NA,Stage3,NA
33,17,33,17,NA,Stage3,NA
34,17,34,17,NA,Stage3,NA
35,17,35,17,NA,Stage3,NA
36,17,36,17,NA,Stage3,NA
37,17,37,17,NA,Stage3,NA
38,17,38,17,NA,Stage3,NA
39,17,39,17,NA,Stage3,NA
40,17,40,17,NA,Stage3,NA
41,17,41,17,NA,Stage3,NA
42,17,42,17,NA,Stage3,NA
43,17,43,17,NA,Stage3,NA
44,17,44,17,NA,Stage3,NA
45,17,45,17,NA,Stage3,NA
46,17,46,17,NA,Stage3,NA
47,17,47,17,NA,Stage3,NA
48,17,48,17,NA,Stage3,NA
49,17,49,17,NA,Stage3,NA
50,17,50,17,NA,Stage3,NA
51,17,51,17,NA,Stage3,NA
52,17,52,17,NA,Stage3,NA
53,17,53,17,NA,Stage3,NA
54,17,54,17,NA,Stage3,NA
55,17,55,17,NA,Stage3,NA
56,17,56,17,NA,Stage3,NA
57,17,57,17,NA,Stage3,NA
58,17,58,17,NA,Stage3,NA
59,17,59,17,NA,Stage3,NA
60,17,60,17,NA,Stage3,NA
1,18,1,18,NA,Stage3,NA
2,18,2,18,NA,Stage3,NA
3,18,3,18,NA,Stage3,NA
4,18,4,18,NA,Stage3,NA
5,18,5,18,NA,Stage3,NA
6,18,6,18,NA,Stage3,NA
7,18,7,18,NA,Stage3,NA
8,18,8,18,NA,Stage3,NA
9,18,9,18,NA,Stage3,NA
10,18,10,18,NA,Stage3,NA
11,18,11,18,NA,Stage3,NA
12,18,12,18,NA,Stage3,NA
13,18,13,18,NA,Stage3,NA
14,18,14,18,NA,Stage3,NA
15,18,15,18,NA,Stage3,NA
16,18,16,18,NA,Stage3,NA
17,18,17,18,NA,Stage3,NA
18,18,18,18,NA,Stage3,NA
19,18,19,18,NA,Stage3,NA
20,18,20,18,NA,Stage3,NA
21,18,21,18,NA,Stage3,NA
22,18,22,18,NA,Stage3,NA
23,18,23,18,NA,Stage3,NA
24,18,24,18,NA,Stage3,NA
25,18,25,18,NA,Stage3,NA
26,18,26,18,NA,Stage3,NA
27,18,27,18,NA,Stage3,NA
28,18,28,18,NA,Stage3,NA
29,18,29,18,NA,Stage3,NA
30,18,30,18,NA,Stage3,NA
31,18,31,18,NA,Stage3,NA
32,18,32,18,NA,Stage3,NA
33,18,33,18,NA,Stage3,NA
34,18,34,18,NA,Stage3,NA
35,18,35,18,NA,Stage3,NA
36,18,36,18,NA,Stage3,NA
37,18,37,18,NA,Stage3,NA
38,18,38,18,NA,Stage3,NA
39,18,39,18,NA,Stage3,NA
40,18,40,18,NA,Stage3,NA
41,18,41,18,NA,Stage3,NA
42,18,42,18,NA,Stage3,NA
43,18,43,18,NA,Stage3,NA
44,18,44,18,NA,Stage3,NA
45,18,45,18,NA,Stage3,NA
46,18,46,18,NA,Stage3,NA
47,18,47,18,NA,Stage3,NA
48,18,48,18,NA,Stage3,NA
49,18,49,18,NA,Stage3,NA
50,18,50,18,NA,Stage3,NA
51,18,51,18,NA,Stage3,NA
52,18,52,18,NA,Stage3,NA
53,18,53,18,NA,Stage3,NA
54,18,54,18,NA,Stage3,NA
55,18,55,18,NA,Stage3,NA
56,18,56,18,NA,Stage3,NA
57,18,57,18,NA,Stage3,NA
58,18,58,18,NA,Stage3,NA
59,18,59,18,NA,Stage3,NA
60,18,60,18,NA,Stage3,NA
1,19,1,19,NA,Stage3,NA
2,19,2,19,NA,Stage3,NA
3,19,3,19,NA,Stage3,NA
4,19,4,19,NA,Stage3,NA
5,19,5,19,NA,Stage3,NA
6,19,6,19,NA,Stage3,NA
7,19,7,19,NA,Stage3,NA
8,19,8,19,NA,Stage3,NA
9,19,9,19,NA,Stage3,NA
10,19,10,19,NA,Stage3,NA
11,19,11,19,NA,Stage3,NA
12,19,12,19,NA,Stage3,NA
13,19,13,19,NA,Stage3,NA
14,19,14,19,NA,Stage3,NA
15,19,15,19,NA,Stage3,NA
16,19,16,19,NA,Stage3,NA
17,19,17,19,NA,Stage3,NA
18,19,18,19,NA,Stage3,NA
19,19,19,19,NA,Stage3,NA
20,19,20,19,NA,Stage3,NA
